partition,partArray,lossDifference
"Dict{Integer, Integer}(5 => 4, 16 => 9, 7 => 5, 20 => 2, 12 => 7, 8 => 6, 17 => 10, 1 => 1, 19 => 6, 4 => 3, 6 => 2, 13 => 5, 2 => 2, 10 => 1, 11 => 4, 9 => 7, 15 => 8, 18 => 4, 14 => 6, 3 => 1)","Vector{Any}[[1, 10, 3], [20, 6, 2], [4], [5, 11, 18], [7, 13], [8, 19, 14], [12, 9], [15], [16], [17]]",0.0
"Dict{Integer, Integer}(5 => 5, 16 => 10, 7 => 4, 20 => 5, 12 => 8, 8 => 6, 17 => 4, 1 => 1, 19 => 3, 4 => 4, 6 => 3, 13 => 4, 2 => 2, 10 => 7, 11 => 8, 9 => 7, 15 => 9, 18 => 2, 14 => 8, 3 => 3)","Vector{Any}[[1], [2, 18], [19, 6, 3], [7, 17, 4, 13], [5, 20], [8], [10, 9], [12, 11, 14], [15], [16]]",0.0018729686550340088
