x,y,z,partition,partitionArray
0.39607116925441166,-0.7915791406212472,0.0015484955137431938,"Dict{Integer, Integer}(5 => 5, 16 => 3, 20 => 13, 12 => 8, 24 => 9, 28 => 15, 8 => 4, 17 => 10, 30 => 12, 1 => 1, 19 => 12, 22 => 10, 23 => 6, 6 => 6, 11 => 1, 9 => 4, 14 => 3, 3 => 3, 29 => 2, 7 => 3, 25 => 1, 4 => 4, 13 => 9, 15 => 8, 2 => 2, 10 => 7, 18 => 11, 21 => 14, 26 => 8, 27 => 6)","Vector{Any}[[1, 11, 25], [29, 2], [16, 14, 3, 7], [8, 9, 4], [5], [23, 6, 27], [10], [12, 15, 26], [24, 13], [17, 22], [18], [30, 19], [20], [21], [28]]"
-2.4826612033690454,-0.1709922688035952,0.0008435547414716375,"Dict{Integer, Integer}(5 => 4, 16 => 11, 20 => 13, 12 => 9, 24 => 12, 28 => 11, 8 => 4, 17 => 8, 30 => 15, 1 => 1, 19 => 10, 22 => 9, 23 => 14, 6 => 5, 11 => 8, 9 => 7, 14 => 8, 3 => 3, 29 => 15, 7 => 6, 25 => 7, 4 => 1, 13 => 10, 15 => 2, 2 => 2, 10 => 5, 18 => 12, 21 => 12, 26 => 13, 27 => 6)","Vector{Any}[[1, 4], [15, 2], [3], [5, 8], [6, 10], [7, 27], [9, 25], [17, 11, 14], [12, 22], [19, 13], [16, 28], [24, 18, 21], [20, 26], [23], [30, 29]]"
-0.899244740362925,0.710642172874247,0.00043916674640054364,"Dict{Integer, Integer}(5 => 5, 16 => 11, 20 => 13, 12 => 6, 24 => 14, 28 => 14, 8 => 7, 17 => 11, 30 => 2, 1 => 1, 19 => 9, 22 => 3, 23 => 3, 6 => 6, 11 => 10, 9 => 8, 14 => 7, 3 => 3, 29 => 15, 7 => 2, 25 => 3, 4 => 4, 13 => 10, 15 => 9, 2 => 2, 10 => 9, 18 => 12, 21 => 13, 26 => 5, 27 => 4)","Vector{Any}[[1], [30, 7, 2], [22, 23, 3, 25], [4, 27], [5, 26], [12, 6], [8, 14], [9], [19, 15, 10], [11, 13], [16, 17], [18], [20, 21], [24, 28], [29]]"
0.20878827816290862,-0.8087488348300491,0.0013570961705382473,"Dict{Integer, Integer}(5 => 4, 16 => 5, 20 => 12, 12 => 8, 24 => 5, 28 => 4, 8 => 6, 17 => 11, 30 => 15, 1 => 1, 19 => 6, 22 => 9, 23 => 3, 6 => 5, 11 => 7, 9 => 4, 14 => 10, 3 => 1, 29 => 2, 7 => 6, 25 => 13, 4 => 3, 13 => 9, 15 => 3, 2 => 2, 10 => 5, 18 => 12, 21 => 12, 26 => 11, 27 => 14)","Vector{Any}[[1, 3], [29, 2], [23, 4, 15], [5, 28, 9], [16, 24, 6, 10], [8, 19, 7], [11], [12], [22, 13], [14], [17, 26], [20, 18, 21], [25], [27], [30]]"
-0.38008106393786634,0.1943370462179242,0.002249322737090028,"Dict{Integer, Integer}(5 => 3, 16 => 12, 20 => 1, 12 => 8, 24 => 11, 28 => 6, 8 => 7, 17 => 13, 30 => 15, 1 => 1, 19 => 12, 22 => 6, 23 => 6, 6 => 5, 11 => 4, 9 => 8, 14 => 10, 3 => 3, 29 => 12, 7 => 6, 25 => 15, 4 => 4, 13 => 3, 15 => 11, 2 => 2, 10 => 9, 18 => 14, 21 => 14, 26 => 13, 27 => 14)","Vector{Any}[[20, 1], [2], [5, 3, 13], [11, 4], [6], [28, 22, 23, 7], [8], [12, 9], [10], [14], [24, 15], [16, 19, 29], [17, 26], [18, 21, 27], [30, 25]]"
-1.1007830750574823,0.48939665882476246,0.0013731750314870713,"Dict{Integer, Integer}(5 => 5, 16 => 7, 20 => 13, 12 => 8, 24 => 10, 28 => 15, 8 => 2, 17 => 11, 30 => 13, 1 => 1, 19 => 12, 22 => 9, 23 => 13, 6 => 2, 11 => 4, 9 => 7, 14 => 6, 3 => 3, 29 => 11, 7 => 6, 25 => 7, 4 => 4, 13 => 9, 15 => 10, 2 => 2, 10 => 8, 18 => 1, 21 => 14, 26 => 3, 27 => 9)","Vector{Any}[[1, 18], [8, 6, 2], [3, 26], [11, 4], [5], [14, 7], [16, 9, 25], [12, 10], [22, 13, 27], [24, 15], [17, 29], [19], [20, 30, 23], [21], [28]]"
0.0713472198786777,-0.21025709476373702,0.0011319262702252331,"Dict{Integer, Integer}(5 => 5, 16 => 10, 20 => 11, 12 => 5, 24 => 3, 28 => 15, 8 => 7, 17 => 11, 30 => 3, 1 => 1, 19 => 4, 22 => 11, 23 => 13, 6 => 6, 11 => 8, 9 => 8, 14 => 1, 3 => 3, 29 => 12, 7 => 2, 25 => 10, 4 => 4, 13 => 4, 15 => 9, 2 => 2, 10 => 8, 18 => 12, 21 => 12, 26 => 4, 27 => 14)","Vector{Any}[[1, 14], [7, 2], [24, 30, 3], [19, 4, 13, 26], [5, 12], [6], [8], [11, 9, 10], [15], [16, 25], [20, 17, 22], [29, 18, 21], [23], [27], [28]]"
-0.3150146719737794,-0.32312107196599915,0.0006298057744415424,"Dict{Integer, Integer}(5 => 4, 16 => 10, 20 => 2, 12 => 8, 24 => 10, 28 => 9, 8 => 6, 17 => 11, 30 => 15, 1 => 1, 19 => 12, 22 => 1, 23 => 13, 6 => 5, 11 => 8, 9 => 7, 14 => 9, 3 => 3, 29 => 13, 7 => 4, 25 => 8, 4 => 4, 13 => 1, 15 => 7, 2 => 2, 10 => 3, 18 => 8, 21 => 11, 26 => 14, 27 => 9)","Vector{Any}[[1, 22, 13], [20, 2], [3, 10], [5, 7, 4], [6], [8], [9, 15], [12, 11, 25, 18], [28, 14, 27], [16, 24], [17, 21], [19], [23, 29], [26], [30]]"
1.551583115168338,0.5375711790769258,0.0013153584359452714,"Dict{Integer, Integer}(5 => 4, 16 => 11, 20 => 3, 12 => 9, 24 => 14, 28 => 4, 8 => 4, 17 => 12, 30 => 15, 1 => 1, 19 => 13, 22 => 10, 23 => 5, 6 => 5, 11 => 8, 9 => 7, 14 => 10, 3 => 3, 29 => 10, 7 => 6, 25 => 12, 4 => 1, 13 => 4, 15 => 5, 2 => 2, 10 => 4, 18 => 11, 21 => 4, 26 => 2, 27 => 15)","Vector{Any}[[1, 4], [2, 26], [20, 3], [5, 28, 8, 13, 10, 21], [23, 6, 15], [7], [9], [11], [12], [22, 14, 29], [16, 18], [17, 25], [19], [24], [30, 27]]"
-0.833211126961562,-1.1394995548742315,0.0005957747635177888,"Dict{Integer, Integer}(5 => 4, 16 => 5, 20 => 11, 12 => 9, 24 => 14, 28 => 14, 8 => 4, 17 => 9, 30 => 6, 1 => 1, 19 => 11, 22 => 5, 23 => 13, 6 => 5, 11 => 8, 9 => 6, 14 => 6, 3 => 2, 29 => 10, 7 => 3, 25 => 15, 4 => 3, 13 => 10, 15 => 6, 2 => 2, 10 => 7, 18 => 3, 21 => 12, 26 => 12, 27 => 8)","Vector{Any}[[1], [3, 2], [7, 4, 18], [5, 8], [16, 22, 6], [30, 9, 14, 15], [10], [11, 27], [12, 17], [29, 13], [20, 19], [21, 26], [23], [24, 28], [25]]"
