x,y,z,partition,partitionArray
0.008559415979917601,0.1792208077292697,0.025869764149875216,"Dict{Integer, Integer}(5 => 4, 16 => 8, 7 => 5, 20 => 10, 12 => 7, 8 => 4, 17 => 9, 1 => 1, 19 => 6, 4 => 1, 6 => 5, 13 => 4, 2 => 2, 10 => 5, 11 => 6, 9 => 4, 15 => 7, 18 => 3, 14 => 8, 3 => 3)","Vector{Any}[[1, 4], [2], [18, 3], [5, 8, 13, 9], [7, 6, 10], [19, 11], [12, 15], [16, 14], [17], [20]]"
-0.053971115860445396,-0.21585931996434368,0.025128635343811885,"Dict{Integer, Integer}(5 => 1, 16 => 9, 7 => 3, 20 => 3, 12 => 3, 8 => 6, 17 => 8, 1 => 1, 19 => 10, 4 => 4, 6 => 5, 13 => 6, 2 => 2, 10 => 5, 11 => 7, 9 => 7, 15 => 8, 18 => 2, 14 => 1, 3 => 3)","Vector{Any}[[5, 1, 14], [2, 18], [7, 20, 12, 3], [4], [6, 10], [8, 13], [11, 9], [17, 15], [16], [19]]"
-0.19243909598219464,0.6362366427328348,0.024640372196274695,"Dict{Integer, Integer}(5 => 4, 16 => 9, 7 => 1, 20 => 2, 12 => 5, 8 => 5, 17 => 10, 1 => 1, 19 => 8, 4 => 3, 6 => 2, 13 => 8, 2 => 1, 10 => 6, 11 => 7, 9 => 6, 15 => 4, 18 => 2, 14 => 5, 3 => 2)","Vector{Any}[[7, 1, 2], [20, 6, 18, 3], [4], [5, 15], [12, 8, 14], [10, 9], [11], [19, 13], [16], [17]]"
-0.2788400075213449,0.06051948173519671,0.027188300571465637,"Dict{Integer, Integer}(5 => 5, 16 => 9, 7 => 7, 20 => 1, 12 => 9, 8 => 2, 17 => 10, 1 => 1, 19 => 1, 4 => 4, 6 => 6, 13 => 8, 2 => 2, 10 => 7, 11 => 8, 9 => 3, 15 => 5, 18 => 3, 14 => 10, 3 => 3)","Vector{Any}[[20, 1, 19], [8, 2], [9, 18, 3], [4], [5, 15], [6], [7, 10], [13, 11], [16, 12], [17, 14]]"
0.17238112817813206,0.16163350051926914,0.02652031804026637,"Dict{Integer, Integer}(5 => 3, 16 => 1, 7 => 6, 20 => 10, 12 => 8, 8 => 2, 17 => 7, 1 => 1, 19 => 4, 4 => 4, 6 => 5, 13 => 2, 2 => 2, 10 => 7, 11 => 4, 9 => 6, 15 => 10, 18 => 3, 14 => 9, 3 => 3)","Vector{Any}[[16, 1], [8, 13, 2], [5, 18, 3], [19, 4, 11], [6], [7, 9], [17, 10], [12], [14], [20, 15]]"
-0.35964630672550935,-0.585145023428252,0.02456230788042461,"Dict{Integer, Integer}(5 => 3, 16 => 1, 7 => 5, 20 => 10, 12 => 5, 8 => 6, 17 => 9, 1 => 1, 19 => 10, 4 => 2, 6 => 4, 13 => 6, 2 => 2, 10 => 2, 11 => 6, 9 => 7, 15 => 8, 18 => 6, 14 => 1, 3 => 2)","Vector{Any}[[16, 1, 14], [4, 2, 10, 3], [5], [6], [7, 12], [8, 13, 11, 18], [9], [15], [17], [20, 19]]"
-0.1202792832896955,-0.10041175899583181,0.02480930783285524,"Dict{Integer, Integer}(5 => 5, 16 => 10, 7 => 7, 20 => 9, 12 => 1, 8 => 3, 17 => 8, 1 => 1, 19 => 6, 4 => 4, 6 => 6, 13 => 9, 2 => 2, 10 => 1, 11 => 8, 9 => 3, 15 => 5, 18 => 1, 14 => 1, 3 => 3)","Vector{Any}[[12, 1, 10, 18, 14], [2], [8, 9, 3], [4], [5, 15], [19, 6], [7], [17, 11], [20, 13], [16]]"
0.1746630072233819,-0.17306598234677975,0.02546879353073167,"Dict{Integer, Integer}(5 => 4, 16 => 2, 7 => 6, 20 => 3, 12 => 8, 8 => 7, 17 => 8, 1 => 1, 19 => 9, 4 => 2, 6 => 5, 13 => 6, 2 => 2, 10 => 5, 11 => 7, 9 => 1, 15 => 3, 18 => 10, 14 => 9, 3 => 3)","Vector{Any}[[1, 9], [16, 4, 2], [20, 15, 3], [5], [6, 10], [7, 13], [8, 11], [12, 17], [19, 14], [18]]"
-0.21474498652102933,-0.3750524032228932,0.026325923349875387,"Dict{Integer, Integer}(5 => 5, 16 => 8, 7 => 6, 20 => 10, 12 => 7, 8 => 7, 17 => 1, 1 => 1, 19 => 9, 4 => 4, 6 => 5, 13 => 4, 2 => 2, 10 => 8, 11 => 9, 9 => 6, 15 => 3, 18 => 4, 14 => 1, 3 => 3)","Vector{Any}[[17, 1, 14], [2], [15, 3], [4, 13, 18], [5, 6], [7, 9], [12, 8], [16, 10], [19, 11], [20]]"
-0.02508833048342316,-0.5046639031320722,0.02523688680548464,"Dict{Integer, Integer}(5 => 5, 16 => 3, 7 => 6, 20 => 10, 12 => 6, 8 => 7, 17 => 9, 1 => 1, 19 => 1, 4 => 4, 6 => 4, 13 => 8, 2 => 2, 10 => 4, 11 => 2, 9 => 1, 15 => 8, 18 => 8, 14 => 6, 3 => 3)","Vector{Any}[[1, 19, 9], [2, 11], [16, 3], [4, 6, 10], [5], [7, 12, 14], [8], [13, 15, 18], [17], [20]]"
-0.1040824848360906,0.584536090647326,0.02725249118206268,"Dict{Integer, Integer}(5 => 5, 16 => 10, 7 => 7, 20 => 7, 12 => 3, 8 => 2, 17 => 4, 1 => 1, 19 => 5, 4 => 4, 6 => 6, 13 => 9, 2 => 2, 10 => 8, 11 => 4, 9 => 2, 15 => 5, 18 => 6, 14 => 8, 3 => 3)","Vector{Any}[[1], [8, 2, 9], [12, 3], [17, 4, 11], [5, 19, 15], [6, 18], [7, 20], [10, 14], [13], [16]]"
-0.41012356381990867,0.13529847429602146,0.025556212861181902,"Dict{Integer, Integer}(5 => 2, 16 => 9, 7 => 3, 20 => 10, 12 => 5, 8 => 6, 17 => 6, 1 => 1, 19 => 3, 4 => 4, 6 => 5, 13 => 8, 2 => 2, 10 => 2, 11 => 8, 9 => 7, 15 => 1, 18 => 3, 14 => 1, 3 => 3)","Vector{Any}[[1, 15, 14], [5, 2, 10], [7, 19, 18, 3], [4], [12, 6], [8, 17], [9], [13, 11], [16], [20]]"
0.6035863361313739,-0.2613409672342433,0.024928480396530173,"Dict{Integer, Integer}(5 => 4, 16 => 10, 7 => 6, 20 => 4, 12 => 8, 8 => 5, 17 => 9, 1 => 1, 19 => 3, 4 => 3, 6 => 5, 13 => 5, 2 => 1, 10 => 5, 11 => 7, 9 => 7, 15 => 1, 18 => 10, 14 => 9, 3 => 2)","Vector{Any}[[1, 2, 15], [3], [19, 4], [5, 20], [8, 6, 13, 10], [7], [11, 9], [12], [17, 14], [16, 18]]"
0.5554586018042266,-0.1683436997749831,0.02715312636089709,"Dict{Integer, Integer}(5 => 3, 16 => 2, 7 => 5, 20 => 6, 12 => 9, 8 => 6, 17 => 7, 1 => 1, 19 => 10, 4 => 2, 6 => 4, 13 => 4, 2 => 2, 10 => 8, 11 => 5, 9 => 7, 15 => 7, 18 => 10, 14 => 10, 3 => 3)","Vector{Any}[[1], [16, 4, 2], [5, 3], [6, 13], [7, 11], [20, 8], [17, 9, 15], [10], [12], [19, 18, 14]]"
0.058418612307415844,-0.15910248535198607,0.02736532278335413,"Dict{Integer, Integer}(5 => 3, 16 => 4, 7 => 6, 20 => 10, 12 => 8, 8 => 6, 17 => 8, 1 => 1, 19 => 7, 4 => 4, 6 => 5, 13 => 1, 2 => 2, 10 => 7, 11 => 5, 9 => 3, 15 => 4, 18 => 9, 14 => 6, 3 => 3)","Vector{Any}[[1, 13], [2], [5, 9, 3], [16, 4, 15], [6, 11], [7, 8, 14], [19, 10], [12, 17], [18], [20]]"
