x,y,z,partition
-1.3140252228485523,0.07280191565204297,0.33941263136291266,"Dict{Integer, Integer}(5 => 9, 16 => 10, 20 => 6, 12 => 3, 24 => 10, 8 => 1, 17 => 4, 1 => 2, 19 => 5, 22 => 7, 23 => 7, 6 => 2, 11 => 8, 9 => 1, 14 => 7, 3 => 3, 7 => 2, 25 => 10, 4 => 9, 13 => 8, 15 => 6, 2 => 1, 10 => 8, 18 => 2, 21 => 6)"
-0.9080820599657434,1.4048558916841838,11.845804967042442,"Dict{Integer, Integer}(5 => 3, 16 => 8, 20 => 7, 12 => 4, 24 => 4, 8 => 7, 17 => 5, 1 => 10, 19 => 5, 22 => 1, 23 => 4, 6 => 9, 11 => 6, 9 => 5, 14 => 7, 3 => 10, 7 => 2, 25 => 7, 4 => 3, 13 => 6, 15 => 9, 2 => 1, 10 => 4, 18 => 6, 21 => 9)"
-0.6010600719778666,-0.6766491188039992,3.357246055009342,"Dict{Integer, Integer}(5 => 9, 16 => 2, 20 => 6, 12 => 3, 24 => 3, 8 => 6, 17 => 8, 1 => 1, 19 => 6, 22 => 10, 23 => 6, 6 => 10, 11 => 10, 9 => 9, 14 => 4, 3 => 8, 7 => 7, 25 => 3, 4 => 10, 13 => 1, 15 => 7, 2 => 1, 10 => 5, 18 => 10, 21 => 2)"
-1.2745538603476658,0.014312037695872852,29.718537410646526,"Dict{Integer, Integer}(5 => 3, 16 => 6, 20 => 1, 12 => 6, 24 => 10, 8 => 7, 17 => 5, 1 => 9, 19 => 3, 22 => 1, 23 => 2, 6 => 10, 11 => 1, 9 => 5, 14 => 10, 3 => 4, 7 => 7, 25 => 7, 4 => 2, 13 => 6, 15 => 2, 2 => 8, 10 => 2, 18 => 10, 21 => 9)"
-0.45162679393978483,1.139164071453046,7.450676718742385,"Dict{Integer, Integer}(5 => 9, 16 => 5, 20 => 2, 12 => 10, 24 => 9, 8 => 6, 17 => 3, 1 => 10, 19 => 7, 22 => 8, 23 => 5, 6 => 10, 11 => 3, 9 => 5, 14 => 3, 3 => 1, 7 => 4, 25 => 2, 4 => 1, 13 => 9, 15 => 4, 2 => 7, 10 => 5, 18 => 2, 21 => 9)"
-0.9419001185511486,0.020443658821357732,0.07086317055680609,"Dict{Integer, Integer}(5 => 3, 16 => 4, 20 => 7, 12 => 2, 24 => 1, 8 => 1, 17 => 1, 1 => 5, 19 => 7, 22 => 5, 23 => 2, 6 => 10, 11 => 6, 9 => 8, 14 => 3, 3 => 2, 7 => 4, 25 => 10, 4 => 2, 13 => 9, 15 => 1, 2 => 7, 10 => 5, 18 => 5, 21 => 9)"
-2.530127233268451,0.044870067695959616,2.362268820331547,"Dict{Integer, Integer}(5 => 10, 16 => 7, 20 => 4, 12 => 9, 24 => 3, 8 => 10, 17 => 9, 1 => 5, 19 => 8, 22 => 6, 23 => 7, 6 => 6, 11 => 3, 9 => 2, 14 => 1, 3 => 5, 7 => 4, 25 => 1, 4 => 7, 13 => 2, 15 => 4, 2 => 2, 10 => 8, 18 => 10, 21 => 5)"
-0.5313050431709461,-0.3942220111579908,6.053269949075019,"Dict{Integer, Integer}(5 => 1, 16 => 6, 20 => 10, 12 => 10, 24 => 2, 8 => 3, 17 => 4, 1 => 9, 19 => 1, 22 => 8, 23 => 3, 6 => 9, 11 => 9, 9 => 7, 14 => 3, 3 => 2, 7 => 6, 25 => 9, 4 => 7, 13 => 9, 15 => 2, 2 => 7, 10 => 7, 18 => 4, 21 => 5)"
0.5946157552970446,-1.861612309150793,9.116885440459264,"Dict{Integer, Integer}(5 => 6, 16 => 8, 20 => 8, 12 => 6, 24 => 9, 8 => 10, 17 => 8, 1 => 10, 19 => 3, 22 => 2, 23 => 10, 6 => 8, 11 => 7, 9 => 4, 14 => 5, 3 => 4, 7 => 5, 25 => 10, 4 => 10, 13 => 8, 15 => 7, 2 => 4, 10 => 9, 18 => 10, 21 => 1)"
0.3255775028325565,-1.2325392772919739,25.595279862010013,"Dict{Integer, Integer}(5 => 3, 16 => 8, 20 => 6, 12 => 4, 24 => 1, 8 => 10, 17 => 4, 1 => 3, 19 => 4, 22 => 5, 23 => 5, 6 => 9, 11 => 7, 9 => 7, 14 => 3, 3 => 9, 7 => 10, 25 => 9, 4 => 4, 13 => 7, 15 => 7, 2 => 8, 10 => 9, 18 => 9, 21 => 2)"
